mode,task_suite,task_id,task_name,episode,initial_state_id,success,timeout,steps,policy_calls,sampled_action_chunks,avg_h,h_distribution_json,actual_wall_total_ms,policy_rpc_wall_total_ms,actual_episode_elapsed_total_ms,actual_policy_total_ms,actual_server_total_ms,actual_predictor_total_ms,actual_batched_teacher_total_ms,actual_contextual_fusion_total_ms,contextual_fusion_translation_disagreement_mean,contextual_fusion_rotation_disagreement_mean,contextual_fusion_gripper_conflict_rate,contextual_fusion_expert_gate_rate,contextual_fusion_phase_expert_rate,actual_harp_residual_total_ms,actual_harp_gripper_event_total_ms
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,342,342,1,0,256,11,11,23.181818181818183,"{""15"": 1, ""20"": 2, ""25"": 8}",1332.9049707390368,1332.9049707390368,6782.327036373317,1197.585350368172,1313.3197631686926,68.29199846833944,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,342,342,1,0,251,12,12,20.083333333333332,"{""5"": 1, ""6"": 1, ""15"": 1, ""20"": 2, ""25"": 7}",1460.8412832021713,1460.8412832021713,6864.175356924534,1316.8103606440127,1440.0752764195204,74.77604132145643,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,343,343,1,0,229,10,10,21.9,"{""14"": 1, ""15"": 1, ""20"": 2, ""25"": 6}",1214.1981488093734,1214.1981488093734,6397.198684047908,1091.0910689271986,1196.2031796574593,61.16173090413213,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,343,343,1,0,240,10,10,24.0,"{""20"": 2, ""25"": 8}",1225.0564550049603,1225.0564550049603,6505.507010966539,1099.1166401654482,1206.095375586301,64.06716955825686,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,344,344,1,0,242,10,10,24.0,"{""20"": 2, ""25"": 8}",1215.1982923969626,1215.1982923969626,6582.025713287294,1088.8345576822758,1196.6438791714609,63.10619367286563,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,344,344,1,0,243,11,11,21.181818181818183,"{""3"": 1, ""15"": 1, ""20"": 2, ""25"": 7}",1345.1910964213312,1345.1910964213312,6698.614242952317,1206.6847304813564,1324.6900797821581,68.40361235663295,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,345,345,1,0,256,11,11,22.363636363636363,"{""6"": 1, ""20"": 2, ""25"": 8}",1359.4952668063343,1359.4952668063343,6922.819418366998,1220.280323177576,1339.0527023002505,68.84484644979239,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,345,345,1,0,256,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1356.9902176968753,1356.9902176968753,6863.7797720730305,1219.2311533726752,1336.901088245213,69.45290509611368,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,336,336,1,0,241,11,11,23.181818181818183,"{""10"": 1, ""20"": 1, ""25"": 9}",1346.6684524901211,1346.6684524901211,7919.448870234191,1207.0730216801167,1327.117949258536,67.47898599132895,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,336,336,1,0,224,12,12,17.833333333333332,"{""5"": 2, ""10"": 2, ""14"": 1, ""20"": 1, ""25"": 6}",1443.035863339901,1443.035863339901,7802.8776668943465,1298.3871940523386,1422.320893034339,74.1179776377976,nan,nan,nan,nan,nan,nan,nan,nan,nan
