mode,task_suite,task_id,task_name,episode,initial_state_id,success,timeout,steps,policy_calls,sampled_action_chunks,avg_h,h_distribution_json,actual_wall_total_ms,policy_rpc_wall_total_ms,actual_episode_elapsed_total_ms,actual_policy_total_ms,actual_server_total_ms,actual_predictor_total_ms,actual_batched_teacher_total_ms,actual_contextual_fusion_total_ms,contextual_fusion_translation_disagreement_mean,contextual_fusion_rotation_disagreement_mean,contextual_fusion_gripper_conflict_rate,contextual_fusion_expert_gate_rate,contextual_fusion_phase_expert_rate,actual_harp_residual_total_ms,actual_harp_gripper_event_total_ms
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,339,339,1,0,249,11,11,22.272727272727273,"{""10"": 1, ""20"": 3, ""25"": 7}",1325.685563031584,1325.685563031584,8265.931650996208,1191.133217420429,1306.3462539575994,68.15476296469569,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,340,340,1,0,215,9,9,23.333333333333332,"{""20"": 3, ""25"": 6}",1093.1840357370675,1093.1840357370675,7511.634037829936,981.5734652802348,1077.0350988022983,55.664267390966415,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,340,340,1,0,219,9,9,23.88888888888889,"{""20"": 2, ""25"": 7}",1089.6793133579195,1089.6793133579195,7512.063106987625,979.3380312621593,1073.40480806306,55.84082705900073,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,341,341,1,0,239,10,10,24.0,"{""20"": 2, ""25"": 8}",1215.42904432863,1215.42904432863,7865.871977992356,1091.0057337023318,1197.319836821407,62.92114872485399,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,341,341,1,0,239,10,10,24.0,"{""20"": 2, ""25"": 8}",1218.321818858385,1218.321818858385,7914.766178000718,1093.466411344707,1199.700201395899,61.76644982770085,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,342,342,1,0,242,11,11,22.727272727272727,"{""10"": 1, ""20"": 2, ""25"": 8}",1342.2670578584075,1342.2670578584075,8040.235278662294,1203.5252354107797,1321.6409706510603,69.04103420674801,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,342,342,0,1,1000,47,47,21.06382978723404,"{""10"": 1, ""20"": 34, ""25"": 12}",5368.926307652146,5368.926307652146,22845.101031009108,4858.186514116824,5289.170356467366,265.7038285396993,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,343,343,1,0,232,12,12,19.583333333333332,"{""5"": 2, ""10"": 1, ""20"": 2, ""25"": 7}",1451.6910342499614,1451.6910342499614,8047.863516025245,1304.4026312418282,1430.2915264852345,74.06107941642404,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,343,343,1,0,223,11,11,20.90909090909091,"{""5"": 1, ""10"": 1, ""20"": 2, ""25"": 7}",1333.7050811387599,1333.7050811387599,7890.163549687713,1198.9314164966345,1313.8063768856227,68.47150065004826,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,344,344,1,0,237,11,11,22.272727272727273,"{""10"": 1, ""20"": 3, ""25"": 7}",1318.4568211436272,1318.4568211436272,7947.354800999165,1182.0037253201008,1297.6429723203182,65.95563516020775,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,344,344,1,0,236,10,10,24.0,"{""20"": 2, ""25"": 8}",1235.977528616786,1235.977528616786,7852.575215045363,1110.604677349329,1217.5002847798169,64.06863685697317,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,345,345,1,0,985,47,47,20.95744680851064,"{""20"": 38, ""25"": 9}",5718.817252665758,5718.817252665758,22772.41648407653,5141.320273280144,5631.9098505191505,296.0264990106225,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,345,345,1,0,249,13,13,18.846153846153847,"{""5"": 2, ""10"": 2, ""20"": 2, ""25"": 7}",1572.3635721951723,1572.3635721951723,8363.884628750384,1413.0134442821145,1548.668792936951,80.22773126140237,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,336,336,1,0,239,11,11,20.90909090909091,"{""15"": 4, ""20"": 1, ""25"": 6}",1348.579030483961,1348.579030483961,12029.15410278365,1210.1344810798764,1328.8552099838853,69.46308258920908,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,336,336,1,0,246,12,12,20.833333333333332,"{""15"": 4, ""20"": 2, ""25"": 6}",1451.277726329863,1451.277726329863,12347.767940256745,1303.5494284704328,1429.7135593369603,73.74241016805172,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,337,337,0,1,1000,50,50,19.8,"{""10"": 1, ""15"": 5, ""20"": 39, ""25"": 5}",6095.165860839188,6095.165860839188,27504.55641373992,5466.9509078375995,5996.845115441829,314.65271255001426,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,337,337,0,1,1000,50,50,19.8,"{""10"": 1, ""15"": 5, ""20"": 39, ""25"": 5}",6175.436958204955,6175.436958204955,27573.06601619348,5542.432075366378,6081.171780359,320.43229369446635,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,338,338,1,0,233,11,11,20.454545454545453,"{""15"": 4, ""20"": 2, ""25"": 5}",1348.9450910128653,1348.9450910128653,12032.629415858537,1205.3126636892557,1328.476210590452,73.6826192587614,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,338,338,1,0,238,12,12,19.583333333333332,"{""5"": 1, ""15"": 3, ""20"": 3, ""25"": 5}",1458.9785975404084,1458.9785975404084,12126.607913989574,1307.9591351561248,1436.2515076063573,74.61465755477548,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,339,1,0,255,12,12,20.416666666666668,"{""15"": 4, ""20"": 3, ""25"": 5}",1479.7193938866258,1479.7193938866258,12422.746053431183,1326.6998454928398,1456.9616513326764,75.72902366518974,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,339,1,0,255,12,12,20.416666666666668,"{""15"": 4, ""20"": 3, ""25"": 5}",1462.9839616827667,1462.9839616827667,12330.640614032745,1310.9673419967294,1440.611029509455,74.9073987826705,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,340,340,1,0,234,12,12,19.166666666666668,"{""15"": 6, ""20"": 2, ""25"": 4}",1419.4720587693155,1419.4720587693155,12014.406082220376,1281.9543085061014,1398.3777216635644,72.76436174288392,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,340,340,1,0,234,12,12,18.75,"{""5"": 1, ""15"": 5, ""20"": 1, ""25"": 5}",1459.5935624092817,1459.5935624092817,12265.316725242883,1310.7725325971842,1437.8447318449616,75.2140493132174,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,341,341,1,0,234,12,12,19.166666666666668,"{""15"": 5, ""20"": 4, ""25"": 3}",1462.406714912504,1462.406714912504,12028.125973884016,1312.8425781615078,1439.810457173735,76.16958487778902,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,341,341,1,0,232,12,12,20.0,"{""15"": 5, ""20"": 2, ""25"": 5}",1450.4993851296604,1450.4993851296604,12236.108236014843,1303.3311273902655,1427.3114763200283,74.05565772205591,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,342,342,1,0,246,12,12,20.0,"{""15"": 5, ""20"": 2, ""25"": 5}",1340.329302009195,1340.329302009195,12313.056401908398,1217.9532898589969,1319.6382257156074,66.93381862714887,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,342,342,1,0,248,12,12,20.0,"{""5"": 1, ""15"": 3, ""20"": 2, ""25"": 6}",1459.1282862238586,1459.1282862238586,12760.67005097866,1309.2685439623892,1437.0094588957727,73.21109203621745,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,343,343,1,0,323,16,16,20.0,"{""5"": 1, ""15"": 3, ""20"": 6, ""25"": 6}",1919.023117981851,1919.023117981851,13834.381088148803,1723.1212598271668,1890.2420070953667,98.52090431377292,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,343,343,1,0,287,14,14,20.0,"{""15"": 4, ""20"": 6, ""25"": 4}",1699.6007026173174,1699.6007026173174,13098.420010879636,1527.0176571793854,1674.1297519765794,87.59720856323838,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,344,344,1,0,234,12,12,19.583333333333332,"{""5"": 1, ""15"": 3, ""20"": 3, ""25"": 5}",1431.4547404646873,1431.4547404646873,12150.894017890096,1286.7997931316495,1409.7234029322863,72.71092152222991,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,344,344,1,0,234,12,12,19.583333333333332,"{""5"": 1, ""15"": 3, ""20"": 3, ""25"": 5}",1458.867991808802,1458.867991808802,12121.704486198723,1304.7200189903378,1436.6456111893058,74.44961369037628,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,345,345,1,0,243,12,12,20.0,"{""15"": 4, ""20"": 4, ""25"": 4}",1459.6538473851979,1459.6538473851979,12649.958637077361,1309.5981199294329,1437.928511761129,74.22917243093252,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,345,345,1,0,248,12,12,20.416666666666668,"{""15"": 4, ""20"": 3, ""25"": 5}",1442.972779739648,1442.972779739648,12729.601592756808,1295.3375880606472,1420.7492689602077,74.32485371828079,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,336,336,1,0,177,7,7,24.285714285714285,"{""20"": 1, ""25"": 6}",858.0751223489642,858.0751223489642,6704.471583943814,770.0247233733535,845.2564366161823,43.700492940843105,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,336,336,1,0,177,7,7,24.285714285714285,"{""20"": 1, ""25"": 6}",851.8223017454147,851.8223017454147,6702.112123370171,766.0612361505628,839.2759319394827,41.53635120019317,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,337,337,1,0,176,8,8,23.75,"{""20"": 2, ""25"": 6}",965.3993532992899,965.3993532992899,6751.415146049112,866.7087140493095,951.1930043809116,49.26835186779499,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,337,337,1,0,176,8,8,23.75,"{""20"": 2, ""25"": 6}",970.1553573831916,970.1553573831916,6783.274959772825,872.3104195669293,955.8062618598342,49.93383539840579,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,338,338,0,1,1000,40,40,24.75,"{""20"": 2, ""25"": 38}",4842.62863593176,4842.62863593176,18693.888077978045,4356.727824080735,4772.547018714249,247.4967041052878,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,338,338,0,1,1000,44,44,22.5,"{""5"": 5, ""20"": 2, ""25"": 37}",5294.9309018440545,5294.9309018440545,19243.654247839004,4757.167557720095,5215.176926460117,269.9232641607523,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,339,1,0,175,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",859.9699665792286,859.9699665792286,6708.595823962241,774.5761978439987,847.0626003108919,43.61145617440343,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,339,1,0,175,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",850.7269858382642,850.7269858382642,6694.237334188074,763.567769434303,837.7707749605179,43.44459995627403,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,340,340,0,1,1000,41,41,24.146341463414632,"{""5"": 1, ""20"": 3, ""25"": 37}",4969.951741863042,4969.951741863042,19286.749097984284,4462.2350805439055,4896.064676344395,257.22171645611525,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,340,340,0,1,1000,40,40,24.75,"{""20"": 2, ""25"": 38}",4794.9199276044965,4794.9199276044965,18425.151608884335,4316.434436943382,4725.343028083444,246.9636658206582,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,341,341,1,0,170,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",851.3386729173362,851.3386729173362,6629.7815619036555,764.4445127807558,838.7574241496623,44.84371794387698,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,341,341,1,0,170,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",864.8373032920063,864.8373032920063,6682.320933789015,779.2706941254437,851.5550764277577,43.94511040300131,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,342,342,0,1,1000,47,47,21.06382978723404,"{""15"": 1, ""20"": 35, ""25"": 11}",5695.111697074026,5695.111697074026,20701.860401779413,5117.693228647113,5608.737911563367,284.73679861053824,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,342,342,0,1,1000,47,47,21.06382978723404,"{""20"": 37, ""25"": 10}",5646.269220858812,5646.269220858812,20295.868383720517,5070.51341002807,5563.490184955299,288.62108988687396,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,343,343,1,0,182,8,8,23.75,"{""20"": 2, ""25"": 6}",973.4159270301461,973.4159270301461,6912.683461792767,877.1351035684347,958.6767260916531,49.46564231067896,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,343,343,1,0,182,8,8,23.75,"{""20"": 2, ""25"": 6}",970.5172604881227,970.5172604881227,6900.7048341445625,873.3256263658404,956.1064196750522,51.699792966246605,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,344,344,1,0,189,8,8,23.75,"{""20"": 2, ""25"": 6}",965.7316571101546,965.7316571101546,6896.562580950558,868.3701986446977,951.2167768552899,50.132451578974724,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,344,344,1,0,189,8,8,23.75,"{""20"": 2, ""25"": 6}",978.4150859341025,978.4150859341025,6979.224666021764,878.1228130683303,963.6479993350804,50.82313157618046,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,345,345,1,0,183,8,8,24.375,"{""20"": 1, ""25"": 7}",970.4117639921606,970.4117639921606,6946.715669706464,870.5606856383383,955.320842564106,49.90082746371627,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,345,345,1,0,183,8,8,24.375,"{""20"": 1, ""25"": 7}",973.3471069484949,973.3471069484949,6940.949009265751,876.5949648804963,959.1703731566668,49.661208875477314,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,336,336,1,0,219,11,11,20.454545454545453,"{""15"": 2, ""20"": 6, ""25"": 3}",1309.9178387783468,1309.9178387783468,9645.51631687209,1181.9471959024668,1291.0242462530732,67.14465795084834,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,336,336,1,0,222,11,11,19.545454545454547,"{""5"": 1, ""15"": 2, ""20"": 4, ""25"": 4}",1343.3793797157705,1343.3793797157705,9852.789429016411,1205.2111676894128,1323.5583337955177,68.03376832976937,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,337,337,1,0,251,12,12,20.833333333333332,"{""15"": 2, ""20"": 6, ""25"": 4}",1469.5139159448445,1469.5139159448445,10124.868986196816,1317.9399063810706,1446.4440699666739,75.01614652574062,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,337,337,1,0,251,12,12,20.833333333333332,"{""15"": 2, ""20"": 6, ""25"": 4}",1456.2293621711433,1456.2293621711433,10152.941161766648,1310.4887334629893,1434.834192506969,73.91673373058438,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,338,338,1,0,214,11,11,20.0,"{""15"": 2, ""20"": 7, ""25"": 2}",1346.6951977461576,1346.6951977461576,9554.008559323847,1209.6171714365482,1326.409112662077,68.05039336904883,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,338,338,1,0,214,11,11,20.0,"{""15"": 2, ""20"": 7, ""25"": 2}",1330.167138017714,1330.167138017714,9626.981728710234,1193.8495091162622,1311.192570719868,68.33011703565717,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,339,339,1,0,231,12,12,20.0,"{""5"": 1, ""15"": 2, ""20"": 4, ""25"": 5}",1459.0131482109427,1459.0131482109427,9812.964127399027,1311.3961718045175,1437.9079174250364,77.34547788277268,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,339,339,1,0,232,11,11,20.90909090909091,"{""15"": 2, ""20"": 5, ""25"": 4}",1331.5365673042834,1331.5365673042834,9666.029097046703,1195.387838408351,1312.0406861416996,68.70084954425693,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,340,340,1,0,311,16,16,20.0,"{""15"": 3, ""20"": 10, ""25"": 3}",1938.1915600970387,1938.1915600970387,11711.946023162454,1743.5713773593307,1909.5017951913178,100.27640638872981,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,340,340,1,0,318,16,16,20.3125,"{""15"": 2, ""20"": 11, ""25"": 3}",1944.4864373654127,1944.4864373654127,11663.928472436965,1748.5514963045716,1915.7981602475047,99.06205534934998,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,341,341,1,0,347,17,17,20.0,"{""15"": 4, ""20"": 9, ""25"": 4}",2053.229405079037,2053.229405079037,11923.348227981478,1844.6923717856407,2023.4329821541905,104.98786391690373,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,341,341,1,0,347,17,17,20.0,"{""15"": 4, ""20"": 9, ""25"": 4}",2053.3544193021953,2053.3544193021953,11928.981489967555,1845.7656921818852,2023.3796192333102,104.725306853652,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,342,342,1,0,248,12,12,20.833333333333332,"{""15"": 2, ""20"": 6, ""25"": 4}",1464.7265528328717,1464.7265528328717,9964.704818092287,1316.8931282125413,1442.9811662994325,74.63822606950998,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,342,342,1,0,248,12,12,20.833333333333332,"{""15"": 2, ""20"": 6, ""25"": 4}",1464.6051130257547,1464.6051130257547,9995.248212013394,1312.633756082505,1440.9243213012815,75.91913407668471,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,343,343,1,0,253,15,15,16.666666666666668,"{""5"": 3, ""10"": 2, ""15"": 1, ""20"": 5, ""25"": 4}",1593.9693464897573,1593.9693464897573,10426.739891059697,1465.2937189675868,1570.1613435521722,68.22300562635064,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,343,343,1,0,232,13,13,18.46153846153846,"{""5"": 1, ""10"": 2, ""15"": 1, ""20"": 5, ""25"": 4}",1575.6531520746648,1575.6531520746648,10137.96672411263,1417.9720529355109,1552.0096528343856,80.13872290030122,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,344,344,1,0,221,11,11,20.90909090909091,"{""15"": 2, ""20"": 5, ""25"": 4}",1319.7212647646666,1319.7212647646666,9706.354506779462,1186.9120900519192,1300.4497587680817,69.94141871109605,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,344,344,1,0,221,11,11,20.90909090909091,"{""15"": 2, ""20"": 5, ""25"": 4}",1331.4080205745995,1331.4080205745995,9761.722759809345,1195.6389206461608,1312.163598369807,68.0295005440712,nan,nan,nan,nan,nan,nan,nan,nan,nan
